,article_w_version,Statement_Match_Rate,Type_Match_Rate,Combined_Statement_Type_Match_Rate,Name_Match_Rate,Type_Name_Match_Rate,Type_Correct_Name_Match_Rate,Title_Match_Rate,Justification_Match_Rate,Title_Justification_Join_Match_Rate,All_Attribute_Accuracy,LLM_Miss_Rate,LLM_Unique_Discover_Rate,Both_Found_Count,Match_Counts,LLM_Unique_Discover_Counts,Total_Unique_Sentences
59,24-what-happens-to-migrants_vv3,0.6363636363636364,1.0,0.6363636363636364,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.14285714285714285,0.5454545454545454,0.36363636363636365,0.21428571428571427,7.0,6.0,3.0,14.0
60,24-what-happens-to-migrants_vv4,0.6363636363636364,1.0,0.6363636363636364,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.8571428571428571,0.5454545454545454,0.36363636363636365,0.5,7.0,6.0,11.0,22.0
61,24-what-happens-to-migrants_vv5,0.6363636363636364,1.0,0.6363636363636364,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.2857142857142857,0.5454545454545454,0.36363636363636365,0.21428571428571427,7.0,6.0,3.0,14.0
62,25-ballot-access-trans_avg,0.45045045045045046,0.9004629629629629,0.40540540540540543,0.9004629629629629,0.8819444444444445,0.9791666666666666,0.9004629629629629,0.21296296296296294,0.39814814814814814,0.3333333333333333,0.5495495495495496,0.15197210197210198,16.666666666666668,14.666666666666666,6.666666666666667,43.666666666666664
63,25-ballot-access-trans_vv3,0.43243243243243246,0.875,0.3783783783783784,0.875,0.875,1.0,0.875,0.125,0.375,0.32432432432432434,0.5675675675675675,0.11904761904761904,16.0,14.0,5.0,42.0
64,25-ballot-access-trans_vv4,0.4864864864864865,0.8888888888888888,0.43243243243243246,0.8888888888888888,0.8333333333333334,0.9375,0.8888888888888888,0.3888888888888889,0.4444444444444444,0.32432432432432434,0.5135135135135135,0.17777777777777778,18.0,15.0,8.0,45.0
65,25-ballot-access-trans_vv5,0.43243243243243246,0.9375,0.40540540540540543,0.9375,0.9375,1.0,0.9375,0.125,0.375,0.35135135135135137,0.5675675675675675,0.1590909090909091,16.0,15.0,7.0,44.0
66,26-biden-harris-11M_avg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7777777777777778,1.0,1.0,3.6666666666666665,4.666666666666667
67,26-biden-harris-11M_vv3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8333333333333334,1.0,1.0,5.0,6.0
68,26-biden-harris-11M_vv4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.75,1.0,1.0,3.0,4.0
69,26-biden-harris-11M_vv5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.75,1.0,1.0,3.0,4.0
70,27-general-assembly-landlords_avg,0.5882352941176471,0.9393939393939394,0.5490196078431372,0.7348484848484849,0.7348484848484849,0.7833333333333333,0.6212121212121212,0.4204545454545454,0.4204545454545454,0.2745098039215686,0.411764705882353,0.12017543859649123,10.0,7.333333333333333,2.3333333333333335,19.333333333333332
71,27-general-assembly-landlords_vv3,0.47058823529411764,1.0,0.47058823529411764,0.75,0.75,0.75,0.5,0.625,0.625,0.29411764705882354,0.5294117647058824,0.10526315789473684,8.0,6.0,2.0,19.0
72,27-general-assembly-landlords_vv4,0.6470588235294118,0.9090909090909091,0.5882352941176471,0.7272727272727273,0.7272727272727273,0.8,0.7272727272727273,0.2727272727272727,0.2727272727272727,0.23529411764705882,0.35294117647058826,0.15,11.0,8.0,3.0,20.0
73,27-general-assembly-landlords_vv5,0.6470588235294118,0.9090909090909091,0.5882352941176471,0.7272727272727273,0.7272727272727273,0.8,0.6363636363636364,0.36363636363636365,0.36363636363636365,0.29411764705882354,0.35294117647058826,0.10526315789473684,11.0,8.0,2.0,19.0
74,28-scranton-ukrainian-weapons_avg,0.8787878787878788,0.7555555555555555,0.6666666666666666,0.6518518518518518,0.6518518518518518,0.8611111111111112,0.6518518518518518,0.38518518518518524,0.48888888888888893,0.5151515151515151,0.12121212121212122,0.19145299145299144,9.666666666666666,6.333333333333333,2.6666666666666665,13.666666666666666
75,28-scranton-ukrainian-weapons_vv3,0.9090909090909091,0.8,0.7272727272727273,0.7,0.7,0.875,0.7,0.3,0.4,0.5454545454545454,0.09090909090909091,0.15384615384615385,10.0,7.0,2.0,13.0
76,28-scranton-ukrainian-weapons_vv4,0.8181818181818182,0.6666666666666666,0.5454545454545454,0.5555555555555556,0.5555555555555556,0.8333333333333334,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.45454545454545453,0.18181818181818182,0.26666666666666666,9.0,5.0,4.0,15.0
77,28-scranton-ukrainian-weapons_vv5,0.9090909090909091,0.8,0.7272727272727273,0.7,0.7,0.875,0.7,0.3,0.4,0.5454545454545454,0.09090909090909091,0.15384615384615385,10.0,7.0,2.0,13.0
78,29-tim-scott-deregulate_avg,0.4375,0.27579365079365076,0.125,0.2341269841269841,0.14484126984126985,0.611111111111111,0.2341269841269841,0.0,0.0,0.0,0.5625,0.16903369534948479,7.0,1.0,3.3333333333333335,19.333333333333332
